PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3999,0,2,Emma 3999,male,46.2,2,0,TKT003999,25.03,E31,S
4000,1,3,Robert 4000,female,8.9,3,1,TKT004000,5.34,,S
4001,0,3,Ava 4001,male,10.7,2,3,TKT004001,8.11,,S
4002,0,3,Mary 4002,male,67.1,2,2,TKT004002,38.42,,Q
4003,1,2,Liam 4003,female,69.7,3,3,TKT004003,37.54,D12,C
4004,0,3,James 4004,male,72.0,1,0,TKT004004,35.37,,C
4005,1,1,Emma 4005,male,71.0,3,2,TKT004005,207.05,,C
4006,1,2,Sophia 4006,female,36.8,3,0,TKT004006,71.98,D12,C
4007,1,1,Ava 4007,female,29.5,1,1,TKT004007,66.38,C23,C
4008,1,2,Robert 4008,female,9.5,4,3,TKT004008,60.35,C23,Q
4009,0,3,William 4009,female,26.1,1,0,TKT004009,24.33,,Q
4010,1,1,Mary 4010,female,18.1,4,0,TKT004010,93.1,,Q
4011,0,3,Emma 4011,male,9.4,0,0,TKT004011,8.37,,Q
4012,0,2,Liam 4012,male,37.1,1,1,TKT004012,21.92,C23,C
4013,1,2,Ava 4013,male,7.8,3,2,TKT004013,33.49,D12,Q
4014,0,2,Robert 4014,male,16.9,0,1,TKT004014,66.07,,C
4015,0,3,Emma 4015,male,59.8,4,1,TKT004015,33.05,,C
4016,1,3,William 4016,female,8.3,2,0,TKT004016,35.71,,C
4017,1,3,Alice 4017,male,14.4,4,0,TKT004017,11.8,,Q
4018,1,2,Olivia 4018,male,63.0,3,3,TKT004018,44.14,,C
4019,1,2,Robert 4019,female,24.4,4,1,TKT004019,35.18,D12,S
4020,0,2,Robert 4020,male,41.3,0,2,TKT004020,36.77,A10,S
4021,1,2,Liam 4021,male,31.0,1,3,TKT004021,44.95,D12,C
4022,1,2,David 4022,female,7.2,0,0,TKT004022,64.66,B45,C
4023,1,2,Sophia 4023,female,11.7,1,0,TKT004023,57.25,C23,C
4024,1,3,Ava 4024,female,,3,3,TKT004024,18.15,,C
4025,1,1,Liam 4025,female,,0,1,TKT004025,248.36,A10,Q
4026,1,1,Liam 4026,male,73.5,0,3,TKT004026,174.45,D12,S
4027,1,1,James 4027,male,53.5,2,3,TKT004027,128.91,,Q
4028,1,3,William 4028,female,50.2,3,2,TKT004028,34.87,,C
4029,1,1,Ava 4029,female,70.0,4,0,TKT004029,233.48,,C
4030,1,1,Alice 4030,male,46.1,3,3,TKT004030,54.15,B45,C
4031,1,3,Sophia 4031,female,78.6,2,0,TKT004031,13.01,,Q
4032,1,1,Emma 4032,male,73.4,0,1,TKT004032,69.33,D12,S
4033,1,1,Ava 4033,female,23.3,0,0,TKT004033,137.45,D12,Q
4034,1,3,James 4034,female,14.0,3,3,TKT004034,16.11,,C
4035,1,1,David 4035,male,45.9,2,3,TKT004035,125.35,C23,S
4036,1,3,Robert 4036,female,68.2,2,2,TKT004036,22.92,,S
4037,1,1,Noah 4037,male,73.1,0,1,TKT004037,203.19,,C
4038,0,3,Robert 4038,male,18.0,1,0,TKT004038,22.18,,S
4039,0,3,Ava 4039,female,5.9,3,1,TKT004039,21.88,,S
4040,0,2,John 4040,female,74.2,0,3,TKT004040,28.47,A10,S
4041,1,2,William 4041,female,11.5,4,3,TKT004041,74.18,D12,S
4042,0,1,Mary 4042,male,55.3,4,3,TKT004042,104.89,C23,C
4043,1,2,Sophia 4043,male,28.7,1,1,TKT004043,75.56,E31,C
4044,1,3,Olivia 4044,female,37.5,4,1,TKT004044,7.3,,Q
4045,1,2,Alice 4045,male,59.7,3,3,TKT004045,78.83,,S
4046,0,2,James 4046,female,36.0,0,3,TKT004046,61.96,D12,C
4047,1,2,Olivia 4047,female,25.3,4,3,TKT004047,71.32,C23,Q
4048,1,3,Ava 4048,female,56.2,3,3,TKT004048,18.23,,S
4049,0,2,Liam 4049,male,77.6,3,2,TKT004049,42.08,,S
4050,0,3,Alice 4050,male,60.0,1,1,TKT004050,8.91,,C
4051,1,2,Liam 4051,female,,0,2,TKT004051,43.59,C23,C
4052,1,3,Sophia 4052,female,36.0,1,1,TKT004052,38.5,,Q
4053,1,2,John 4053,female,1.2,1,2,TKT004053,50.14,,C
4054,1,2,Noah 4054,female,37.3,4,1,TKT004054,70.28,B45,S
4055,0,3,James 4055,male,36.2,4,1,TKT004055,32.88,,C
4056,0,2,Alice 4056,male,69.8,1,2,TKT004056,74.66,,S
4057,1,3,William 4057,female,57.2,2,1,TKT004057,13.15,,S
4058,0,2,Olivia 4058,male,21.2,4,2,TKT004058,60.01,B45,S
4059,1,2,Sophia 4059,female,57.8,3,3,TKT004059,31.11,,Q
4060,1,3,Mary 4060,female,77.0,4,0,TKT004060,7.63,,C
4061,0,2,William 4061,female,40.6,3,1,TKT004061,21.98,A10,C
4062,0,2,Emma 4062,male,57.0,0,2,TKT004062,53.37,,Q
4063,0,3,Robert 4063,male,33.3,2,3,TKT004063,5.75,,S
4064,1,2,John 4064,female,17.1,0,3,TKT004064,28.85,C23,S
4065,1,1,Mia 4065,female,57.3,4,3,TKT004065,204.96,E31,C
4066,0,3,Ava 4066,male,51.9,2,0,TKT004066,16.44,,C
4067,1,3,Emma 4067,female,57.9,1,3,TKT004067,38.3,,C
4068,1,1,Alice 4068,female,39.5,3,2,TKT004068,164.77,,C
4069,1,2,John 4069,male,19.7,3,3,TKT004069,20.67,,Q
4070,0,3,Ava 4070,female,45.5,4,3,TKT004070,17.54,,Q
4071,1,1,John 4071,male,41.7,3,0,TKT004071,241.32,,C
4072,1,3,Alice 4072,female,28.4,2,2,TKT004072,10.49,,C
4073,1,2,Noah 4073,female,17.8,0,1,TKT004073,78.35,,Q
4074,1,3,Mary 4074,female,36.3,2,3,TKT004074,13.35,,Q
4075,1,3,Liam 4075,female,39.0,0,0,TKT004075,25.92,,C
4076,1,2,William 4076,male,52.4,0,0,TKT004076,71.1,E31,C
4077,0,1,Olivia 4077,male,46.7,4,3,TKT004077,79.05,E31,S
4078,1,1,Ava 4078,male,15.8,0,1,TKT004078,122.12,,Q
4079,1,3,James 4079,male,52.6,4,3,TKT004079,31.05,,C
4080,0,3,Ava 4080,female,6.4,3,2,TKT004080,24.03,,C
4081,1,1,Michael 4081,female,15.8,2,3,TKT004081,218.89,,S
4082,0,2,David 4082,female,18.8,3,0,TKT004082,42.29,C23,C
4083,0,1,Sophia 4083,male,71.3,0,2,TKT004083,94.23,D12,S
4084,1,3,Emma 4084,female,,3,1,TKT004084,21.02,,C
4085,0,3,Olivia 4085,male,48.5,0,1,TKT004085,24.84,,C
4086,1,1,Alice 4086,male,61.6,3,3,TKT004086,235.59,A10,C
4087,1,1,Ava 4087,female,61.8,4,0,TKT004087,100.23,,S
4088,1,3,Mary 4088,female,54.2,1,1,TKT004088,37.61,,S
4089,1,1,Sophia 4089,male,30.2,1,1,TKT004089,148.15,,Q
4090,0,3,James 4090,male,51.0,3,3,TKT004090,36.46,,Q
4091,0,3,Olivia 4091,male,27.4,2,1,TKT004091,36.76,,Q
4092,0,2,Michael 4092,male,30.4,4,0,TKT004092,71.19,C23,Q
4093,0,2,James 4093,male,77.4,0,2,TKT004093,75.58,E31,Q
4094,0,2,John 4094,male,33.1,3,2,TKT004094,40.47,,C
4095,0,2,Robert 4095,male,43.4,3,3,TKT004095,38.82,D12,C
4096,1,2,Robert 4096,female,71.3,4,0,TKT004096,59.76,B45,C
4097,1,1,David 4097,male,77.8,3,1,TKT004097,111.95,,Q
4098,0,2,William 4098,male,27.5,1,0,TKT004098,65.11,A10,Q
4099,0,2,David 4099,male,65.4,3,1,TKT004099,29.83,C23,C
4100,0,3,Olivia 4100,male,61.8,3,1,TKT004100,18.31,,S
4101,1,3,Mary 4101,female,53.6,1,2,TKT004101,28.15,,Q
4102,1,2,Olivia 4102,female,,3,0,TKT004102,21.66,B45,Q
4103,1,2,David 4103,female,35.7,1,2,TKT004103,23.33,C23,S
4104,0,3,William 4104,male,,1,2,TKT004104,36.43,,S
4105,1,1,John 4105,female,35.1,3,2,TKT004105,100.22,D12,Q
4106,0,2,Emma 4106,male,17.8,3,0,TKT004106,40.97,,C
4107,1,3,Michael 4107,female,55.1,3,2,TKT004107,12.98,,S
4108,1,1,William 4108,male,50.7,0,2,TKT004108,53.12,,C
4109,0,2,Michael 4109,male,8.8,1,3,TKT004109,41.55,,Q
4110,0,2,James 4110,male,32.1,4,0,TKT004110,51.05,,C
4111,1,3,Olivia 4111,female,38.0,0,3,TKT004111,33.81,,S
4112,1,3,John 4112,female,22.8,2,2,TKT004112,18.22,,Q
4113,1,3,Alice 4113,male,4.8,3,3,TKT004113,6.85,,S
4114,0,2,Robert 4114,male,17.3,1,3,TKT004114,56.79,,S
4115,1,3,Sophia 4115,female,,2,2,TKT004115,9.93,,Q
4116,1,1,David 4116,male,65.5,2,0,TKT004116,91.84,,S
4117,1,3,Olivia 4117,female,24.4,4,3,TKT004117,30.03,,S
4118,1,2,Mary 4118,female,56.4,0,0,TKT004118,34.54,,Q
4119,1,2,Sophia 4119,male,25.5,0,0,TKT004119,65.67,B45,C
4120,0,3,Michael 4120,male,46.4,4,1,TKT004120,17.6,,Q
4121,1,3,David 4121,female,70.2,3,2,TKT004121,27.43,,S
4122,1,3,James 4122,female,29.1,4,2,TKT004122,32.19,,C
4123,0,3,John 4123,male,39.7,0,1,TKT004123,7.81,,S
4124,0,1,Mary 4124,male,61.1,2,2,TKT004124,121.29,B45,Q
4125,0,2,Olivia 4125,male,62.3,3,1,TKT004125,37.31,B45,Q
4126,0,2,Noah 4126,male,69.5,2,1,TKT004126,31.54,,S
4127,1,1,Liam 4127,female,54.7,4,1,TKT004127,125.96,E31,Q
4128,0,2,Noah 4128,female,29.3,1,0,TKT004128,52.73,,S
4129,1,1,Robert 4129,male,17.6,1,1,TKT004129,122.68,E31,S
4130,0,2,David 4130,female,78.1,2,2,TKT004130,27.98,A10,S
4131,1,1,James 4131,female,3.9,0,0,TKT004131,216.95,E31,Q
4132,0,3,Alice 4132,male,48.8,3,1,TKT004132,11.85,,C
4133,1,2,John 4133,female,54.8,2,3,TKT004133,69.35,,S
4134,1,1,Liam 4134,female,56.6,3,3,TKT004134,108.66,E31,Q
4135,0,3,Olivia 4135,male,70.5,1,0,TKT004135,39.56,,Q
4136,1,3,Olivia 4136,female,7.2,3,1,TKT004136,20.28,,Q
4137,0,3,William 4137,male,10.7,3,2,TKT004137,33.63,,C
4138,0,1,Ava 4138,male,53.1,2,3,TKT004138,57.22,,S
4139,1,1,James 4139,female,17.0,3,2,TKT004139,150.94,D12,Q
4140,1,1,Liam 4140,female,31.4,4,2,TKT004140,184.25,C23,C
4141,0,3,Emma 4141,male,59.0,3,3,TKT004141,5.64,,S
4142,0,1,Noah 4142,male,79.9,2,3,TKT004142,164.65,E31,Q
4143,1,3,David 4143,female,27.2,4,2,TKT004143,11.59,,C
4144,0,3,William 4144,male,28.3,0,0,TKT004144,19.85,,Q
4145,0,3,Mary 4145,male,52.6,2,0,TKT004145,26.66,,C
4146,0,2,David 4146,male,,3,2,TKT004146,20.86,,Q
4147,0,3,Sophia 4147,male,72.8,2,3,TKT004147,11.01,,S
4148,1,3,Mia 4148,female,18.3,3,0,TKT004148,12.42,,C
4149,0,2,Robert 4149,male,,4,3,TKT004149,62.47,,Q
4150,0,3,William 4150,female,63.7,4,0,TKT004150,8.43,,S
4151,0,2,Noah 4151,male,61.8,3,0,TKT004151,73.02,E31,S
4152,0,3,Mia 4152,male,38.0,0,2,TKT004152,17.53,,Q
4153,1,1,Michael 4153,male,52.3,4,3,TKT004153,137.97,B45,S
4154,1,1,Michael 4154,female,52.1,0,3,TKT004154,145.72,B45,S
4155,0,3,Sophia 4155,male,19.2,4,3,TKT004155,11.52,,C
4156,0,2,David 4156,female,6.3,4,2,TKT004156,41.41,E31,S
4157,0,2,William 4157,male,16.6,2,0,TKT004157,21.06,B45,S
4158,0,2,David 4158,male,51.6,3,1,TKT004158,42.75,,C
4159,0,3,Emma 4159,male,26.7,1,2,TKT004159,9.87,,Q
4160,1,3,Ava 4160,female,57.6,3,2,TKT004160,13.95,,C
4161,1,2,David 4161,female,79.9,0,3,TKT004161,60.14,D12,C
4162,0,1,Robert 4162,male,55.7,0,3,TKT004162,114.69,E31,C
4163,0,1,Alice 4163,male,12.2,3,3,TKT004163,180.15,C23,S
4164,1,2,Emma 4164,female,74.7,2,1,TKT004164,72.42,,C
4165,1,2,Sophia 4165,female,75.6,4,3,TKT004165,48.73,B45,Q
4166,1,1,Alice 4166,male,8.0,0,3,TKT004166,94.12,E31,S
4167,0,3,Olivia 4167,male,53.6,2,0,TKT004167,15.38,,Q
4168,1,1,David 4168,female,37.3,4,2,TKT004168,74.64,,Q
4169,0,2,Liam 4169,male,,3,0,TKT004169,70.44,C23,C
4170,1,1,Liam 4170,male,31.0,2,3,TKT004170,237.13,,Q
4171,1,3,Mia 4171,male,64.0,1,2,TKT004171,33.49,,Q
4172,1,3,Ava 4172,female,58.6,1,1,TKT004172,12.44,,Q
4173,1,3,John 4173,female,27.1,3,1,TKT004173,10.39,,S
4174,1,1,Liam 4174,male,20.2,0,1,TKT004174,94.86,,Q
4175,1,3,Michael 4175,female,63.8,3,3,TKT004175,20.37,,Q
4176,0,1,Emma 4176,male,51.2,0,2,TKT004176,168.63,D12,C
4177,1,3,James 4177,female,37.3,0,2,TKT004177,5.81,,Q
4178,1,3,James 4178,female,10.7,0,0,TKT004178,34.5,,S
4179,0,1,Liam 4179,male,19.8,3,3,TKT004179,249.94,A10,S
4180,0,1,Robert 4180,male,79.7,1,3,TKT004180,105.91,,S
4181,1,3,David 4181,male,52.4,0,3,TKT004181,38.31,,S
4182,1,3,James 4182,female,55.0,2,0,TKT004182,23.19,,Q
4183,1,1,Mary 4183,female,41.0,0,1,TKT004183,52.79,C23,C
4184,1,1,Robert 4184,female,68.4,4,2,TKT004184,103.55,E31,S
4185,1,1,David 4185,female,41.8,3,0,TKT004185,106.57,E31,S
4186,0,3,William 4186,male,5.6,0,2,TKT004186,34.12,,Q
4187,1,3,Mary 4187,female,8.8,2,3,TKT004187,38.06,,S
4188,0,1,Noah 4188,male,30.3,2,0,TKT004188,168.41,A10,Q
4189,1,1,Michael 4189,male,27.6,0,3,TKT004189,66.32,,Q
4190,0,2,James 4190,male,51.0,0,1,TKT004190,50.76,A10,Q
4191,0,2,Michael 4191,male,72.0,1,0,TKT004191,25.32,C23,Q
4192,1,1,William 4192,male,14.0,0,2,TKT004192,72.75,C23,Q
4193,1,1,Sophia 4193,male,24.3,1,2,TKT004193,142.89,E31,Q
4194,1,1,John 4194,male,47.7,2,0,TKT004194,194.02,,Q
4195,1,1,John 4195,female,16.7,3,0,TKT004195,55.27,,C
4196,1,3,William 4196,female,68.5,0,3,TKT004196,9.74,,S
4197,1,3,Robert 4197,female,70.9,2,2,TKT004197,26.15,,C
4198,0,2,Olivia 4198,male,12.2,3,1,TKT004198,47.67,,Q
4199,1,1,Mary 4199,female,,3,1,TKT004199,51.52,C23,S
4200,0,3,James 4200,male,,3,1,TKT004200,39.6,,C
4201,0,1,Noah 4201,male,63.7,2,3,TKT004201,218.46,A10,S
4202,0,3,Mia 4202,female,66.3,2,0,TKT004202,18.44,,Q
4203,1,2,Mary 4203,female,34.1,1,0,TKT004203,67.56,,C
4204,0,1,Noah 4204,male,52.9,1,3,TKT004204,203.61,E31,S
4205,1,3,Ava 4205,female,11.8,1,1,TKT004205,29.93,,C
4206,1,3,Liam 4206,female,,4,1,TKT004206,31.6,,S
4207,1,1,Ava 4207,female,12.5,0,0,TKT004207,224.84,,S
4208,1,1,Emma 4208,male,44.0,4,2,TKT004208,52.74,D12,Q
4209,1,1,John 4209,male,4.3,4,0,TKT004209,116.57,D12,Q
4210,1,3,Sophia 4210,female,,1,3,TKT004210,5.24,,Q
4211,0,3,James 4211,male,72.9,4,1,TKT004211,35.83,,C
4212,1,2,Michael 4212,male,76.0,3,2,TKT004212,43.33,A10,S
4213,1,3,Mary 4213,female,46.1,2,2,TKT004213,18.47,,Q
4214,1,3,Alice 4214,female,7.9,3,3,TKT004214,16.48,,S
4215,1,1,Ava 4215,female,64.6,4,0,TKT004215,236.4,,Q
4216,1,2,James 4216,female,47.7,3,0,TKT004216,33.54,B45,C
4217,1,3,Noah 4217,female,70.2,4,2,TKT004217,33.54,,S
4218,0,3,Michael 4218,male,74.4,4,3,TKT004218,11.19,,Q
4219,0,2,James 4219,male,74.2,4,0,TKT004219,29.75,,S
4220,1,2,Mary 4220,female,25.5,0,2,TKT004220,74.17,,C
4221,0,3,John 4221,female,39.5,4,0,TKT004221,24.82,,Q
4222,1,2,Ava 4222,female,6.4,2,3,TKT004222,27.09,,Q
4223,1,2,John 4223,male,32.4,2,3,TKT004223,63.57,,Q
4224,0,2,William 4224,female,,1,0,TKT004224,24.42,D12,C
4225,0,1,Mia 4225,female,35.3,4,1,TKT004225,82.75,,Q
4226,0,2,William 4226,male,3.3,3,1,TKT004226,62.53,,S
4227,0,1,Sophia 4227,male,23.1,3,3,TKT004227,205.22,C23,Q
4228,1,2,Sophia 4228,female,44.1,4,0,TKT004228,27.01,B45,C
4229,1,2,Sophia 4229,female,51.1,2,2,TKT004229,51.78,C23,S
4230,0,2,Mary 4230,male,45.9,3,2,TKT004230,27.65,C23,S
4231,0,3,Sophia 4231,male,78.1,1,2,TKT004231,21.82,,Q
4232,0,2,Michael 4232,male,72.3,0,0,TKT004232,46.7,,S
4233,0,3,Olivia 4233,male,68.4,3,0,TKT004233,22.03,,C
4234,1,2,Ava 4234,female,62.8,2,3,TKT004234,20.55,,Q
4235,1,2,Noah 4235,female,66.0,0,2,TKT004235,44.42,C23,S
4236,0,1,John 4236,male,71.5,4,3,TKT004236,154.25,E31,Q
4237,1,2,John 4237,female,73.7,2,1,TKT004237,68.47,,Q
4238,0,2,Mary 4238,female,,1,2,TKT004238,61.52,,C
4239,1,2,Mia 4239,female,53.0,2,0,TKT004239,49.18,B45,C
4240,1,1,John 4240,male,,0,1,TKT004240,226.73,E31,S
4241,0,3,Emma 4241,female,3.5,2,3,TKT004241,33.54,,Q
4242,1,1,William 4242,female,52.0,0,1,TKT004242,86.09,,C
4243,1,3,James 4243,female,79.4,2,3,TKT004243,27.44,,Q
4244,1,1,Mary 4244,female,78.5,1,3,TKT004244,113.13,,S
4245,0,2,John 4245,male,32.0,3,3,TKT004245,53.84,E31,S
4246,1,2,Mia 4246,female,77.9,4,3,TKT004246,37.46,,S
4247,0,2,Mia 4247,female,31.7,0,1,TKT004247,51.8,,C
4248,1,3,John 4248,female,45.8,1,0,TKT004248,10.01,,C
4249,1,1,William 4249,male,41.1,2,1,TKT004249,126.66,D12,S
4250,1,1,Robert 4250,female,,1,1,TKT004250,231.21,A10,Q
4251,1,1,James 4251,female,23.7,2,3,TKT004251,107.39,,C
4252,1,1,David 4252,male,65.5,1,3,TKT004252,246.88,,Q
4253,1,2,Olivia 4253,female,60.0,4,3,TKT004253,24.63,C23,Q
4254,1,1,James 4254,male,8.4,4,1,TKT004254,183.06,E31,Q
4255,1,3,Michael 4255,male,38.7,0,3,TKT004255,31.89,,C
4256,0,2,David 4256,male,50.0,2,2,TKT004256,59.12,C23,Q
4257,1,2,Noah 4257,female,77.1,4,3,TKT004257,26.61,D12,S
4258,0,3,Noah 4258,male,,3,1,TKT004258,26.05,,Q
4259,1,2,Emma 4259,female,30.3,4,2,TKT004259,20.75,,Q
4260,1,1,Alice 4260,female,54.8,3,2,TKT004260,144.71,E31,S
4261,0,3,James 4261,male,,4,0,TKT004261,37.53,,C
4262,0,2,William 4262,male,74.8,4,2,TKT004262,38.45,,Q
4263,0,3,Liam 4263,male,50.8,1,2,TKT004263,14.35,,C
4264,1,1,John 4264,male,63.3,0,0,TKT004264,227.94,D12,S
4265,1,1,Sophia 4265,male,5.3,0,0,TKT004265,199.96,C23,C
4266,1,2,Michael 4266,female,36.3,2,0,TKT004266,48.21,,S
4267,1,1,Michael 4267,female,63.5,3,0,TKT004267,61.66,C23,S
4268,1,1,Ava 4268,female,2.6,1,1,TKT004268,80.75,,Q
4269,1,1,Olivia 4269,female,55.9,2,2,TKT004269,218.86,D12,C
4270,1,2,David 4270,female,30.9,1,2,TKT004270,59.61,A10,S
4271,1,1,Michael 4271,male,67.0,0,0,TKT004271,202.01,C23,C
4272,0,3,James 4272,male,16.0,1,1,TKT004272,28.21,,C
4273,0,1,Michael 4273,female,12.2,4,3,TKT004273,58.88,C23,C
4274,1,1,Alice 4274,male,5.0,2,3,TKT004274,120.3,D12,Q
4275,0,3,Alice 4275,male,76.4,3,3,TKT004275,14.98,,S
4276,0,2,Noah 4276,male,28.5,2,3,TKT004276,58.91,,C
4277,0,3,Michael 4277,male,41.2,0,2,TKT004277,37.82,,C
4278,1,2,Ava 4278,female,51.4,0,2,TKT004278,57.86,C23,S
4279,0,1,Robert 4279,male,59.4,3,0,TKT004279,63.15,B45,S
4280,0,2,Olivia 4280,male,32.7,1,0,TKT004280,69.57,,Q
4281,0,3,Mia 4281,male,31.7,4,0,TKT004281,34.73,,C
4282,0,2,Mary 4282,male,35.3,4,1,TKT004282,78.18,A10,Q
4283,1,1,Olivia 4283,male,79.0,3,2,TKT004283,136.15,,S
4284,0,3,Olivia 4284,male,9.9,3,0,TKT004284,22.56,,Q
4285,1,1,Olivia 4285,female,26.3,3,2,TKT004285,136.4,,Q
4286,0,1,Noah 4286,male,,1,0,TKT004286,228.17,E31,S
4287,0,2,Liam 4287,male,53.4,2,0,TKT004287,42.09,C23,Q
4288,0,3,Mia 4288,male,67.6,4,1,TKT004288,37.25,,C
4289,0,2,Alice 4289,male,65.0,4,0,TKT004289,37.31,B45,Q
4290,0,2,Alice 4290,male,7.8,0,3,TKT004290,25.63,,S
4291,1,1,John 4291,female,26.2,0,0,TKT004291,144.75,A10,S
4292,1,1,John 4292,male,66.8,0,0,TKT004292,73.49,,Q
4293,0,3,Alice 4293,male,9.6,3,3,TKT004293,7.73,,S
4294,1,2,Sophia 4294,female,36.4,4,0,TKT004294,42.65,C23,C
4295,0,1,David 4295,male,75.6,4,3,TKT004295,147.48,A10,Q
4296,0,3,James 4296,male,54.2,1,3,TKT004296,12.8,,C
4297,0,1,Sophia 4297,female,43.2,4,1,TKT004297,64.1,A10,Q
4298,1,2,Mia 4298,female,54.3,4,3,TKT004298,61.76,C23,C
4299,0,2,John 4299,female,26.3,0,3,TKT004299,32.84,E31,C
4300,0,3,Mia 4300,male,42.4,1,1,TKT004300,13.23,,C
4301,1,2,John 4301,female,74.2,3,1,TKT004301,53.74,,Q
4302,0,2,Mary 4302,female,1.2,1,1,TKT004302,47.59,,S
4303,1,3,Alice 4303,female,54.8,1,2,TKT004303,36.05,,C
4304,1,2,Liam 4304,female,18.2,0,0,TKT004304,49.89,E31,C
4305,1,1,Ava 4305,male,52.3,3,2,TKT004305,106.41,,C
4306,0,3,Noah 4306,male,71.3,1,2,TKT004306,29.61,,Q
4307,1,3,Olivia 4307,female,21.2,2,0,TKT004307,35.04,,C
4308,0,3,Sophia 4308,male,55.8,1,3,TKT004308,22.69,,S
4309,0,3,William 4309,male,67.9,4,0,TKT004309,7.17,,Q
4310,0,1,Ava 4310,female,1.6,4,0,TKT004310,169.72,E31,S
4311,0,1,Mia 4311,male,79.4,0,3,TKT004311,112.64,,S
4312,1,1,David 4312,female,39.1,2,0,TKT004312,232.26,,S
4313,0,1,Sophia 4313,male,27.9,3,1,TKT004313,247.53,,S
4314,0,2,Robert 4314,male,41.5,2,1,TKT004314,39.97,C23,C
4315,1,1,Sophia 4315,male,7.9,3,3,TKT004315,129.52,E31,Q
4316,1,1,Mary 4316,male,25.4,2,1,TKT004316,104.81,E31,C
4317,0,3,James 4317,male,,2,0,TKT004317,7.66,,C
4318,0,3,Alice 4318,male,57.2,3,0,TKT004318,36.65,,S
4319,0,2,Noah 4319,male,47.0,1,2,TKT004319,77.21,,C
4320,0,3,Mary 4320,male,8.7,3,1,TKT004320,37.54,,S
4321,0,3,James 4321,male,76.1,3,2,TKT004321,9.69,,C
4322,0,1,John 4322,male,69.2,0,3,TKT004322,245.72,B45,S
4323,0,3,Sophia 4323,male,17.7,3,0,TKT004323,17.74,,C
4324,1,2,Mia 4324,female,57.5,1,1,TKT004324,68.58,,S
4325,1,3,Alice 4325,female,58.8,4,3,TKT004325,17.33,,Q
4326,0,3,Mia 4326,male,29.0,0,2,TKT004326,37.53,,S
4327,0,2,David 4327,female,8.1,2,3,TKT004327,56.59,B45,Q
4328,1,1,Mia 4328,male,30.7,1,1,TKT004328,154.64,D12,Q
4329,1,1,Sophia 4329,male,76.7,4,0,TKT004329,221.22,B45,S
4330,1,2,Emma 4330,female,28.0,4,0,TKT004330,49.11,,C
4331,1,2,William 4331,female,8.1,0,3,TKT004331,36.13,C23,Q
4332,1,1,David 4332,female,18.1,2,0,TKT004332,176.41,B45,Q
4333,1,2,Alice 4333,female,60.5,4,0,TKT004333,48.97,,Q
4334,1,3,Sophia 4334,female,73.0,1,1,TKT004334,8.62,,S
4335,1,1,David 4335,female,36.4,4,1,TKT004335,223.18,,C
4336,0,2,Liam 4336,male,42.0,0,0,TKT004336,34.26,B45,Q
4337,0,1,Emma 4337,male,51.7,1,0,TKT004337,152.88,B45,S
4338,1,1,Alice 4338,female,28.3,4,0,TKT004338,162.98,E31,S
4339,1,1,Michael 4339,female,,4,1,TKT004339,169.54,,C
4340,1,1,Michael 4340,female,63.4,0,0,TKT004340,218.15,D12,S
4341,1,3,Sophia 4341,female,9.4,0,2,TKT004341,10.19,,Q
4342,0,3,William 4342,male,,4,3,TKT004342,11.54,,C
4343,0,1,Emma 4343,male,47.1,4,0,TKT004343,107.95,A10,S
4344,1,2,Noah 4344,female,40.6,0,1,TKT004344,61.81,A10,C
4345,1,3,William 4345,female,55.5,3,3,TKT004345,24.75,,Q
4346,0,1,Olivia 4346,female,78.2,4,2,TKT004346,196.43,,C
4347,0,3,Noah 4347,male,54.0,0,0,TKT004347,8.09,,S
4348,1,1,Emma 4348,female,65.4,2,3,TKT004348,236.69,A10,C
4349,0,1,Mia 4349,male,52.3,0,0,TKT004349,61.29,,Q
4350,1,3,Olivia 4350,female,57.0,2,0,TKT004350,16.38,,C
4351,1,1,John 4351,male,31.8,0,0,TKT004351,74.0,C23,Q
4352,1,1,Sophia 4352,male,1.4,2,2,TKT004352,161.05,,Q
4353,1,1,Mary 4353,female,49.0,3,0,TKT004353,74.1,C23,C
4354,0,1,John 4354,female,45.1,2,2,TKT004354,103.94,B45,S
4355,1,3,Olivia 4355,male,3.6,4,1,TKT004355,23.93,,S
4356,0,1,Michael 4356,male,47.5,2,0,TKT004356,126.96,A10,C
4357,0,3,Mary 4357,male,23.0,3,3,TKT004357,7.01,,C
4358,0,1,David 4358,male,79.4,2,2,TKT004358,55.1,E31,Q
4359,0,3,David 4359,male,42.5,4,1,TKT004359,30.09,,C
4360,0,3,Mia 4360,female,12.7,4,3,TKT004360,21.41,,Q
4361,1,1,Liam 4361,male,,3,1,TKT004361,213.09,D12,S
4362,1,2,Liam 4362,male,43.0,3,3,TKT004362,63.0,,C
4363,0,2,Sophia 4363,male,44.1,0,0,TKT004363,35.97,,C
4364,0,2,David 4364,male,70.7,3,2,TKT004364,40.32,,S
4365,1,1,Liam 4365,female,68.4,4,0,TKT004365,244.06,A10,C
4366,1,3,Mary 4366,female,68.6,3,2,TKT004366,10.06,,S
4367,0,3,Sophia 4367,female,47.0,3,2,TKT004367,18.66,,Q
4368,0,2,Michael 4368,male,15.4,0,3,TKT004368,70.27,E31,C
4369,0,1,Noah 4369,male,22.9,4,3,TKT004369,137.53,,Q
4370,1,1,William 4370,male,79.4,1,2,TKT004370,202.8,E31,S
